transaction_id,bank_name,customer_id,customer_first_name,customer_last_name,customer_account_number,merchant_id,merchant_name,merchant_account_number,transaction_amount,credit_card_number,credit_card_type,expiry_date,mode_of_transaction,transaction_date,transation_time,transation_type,transation_location,transation_ip,transation_status
38d84bce-976d-497b-84bf-cd8aef8e2344,KOTAK,47-6890089,Bentley,Beakes,KOTAK045844,54-1298345,Merry,KOTAK078561,56889,3568200777365697,BRONZE,7/8/2026,ONLINE,05/07/2020,7:09:36,DEBIT,Oliveirinha,38.44.48.96,SUCCESS
50068c0d-b182-4d3b-93d2-aad3b1877a26,ICICI,99-5158542,Modesta,Roseby,ICICI052682,30-0949008,Beltran,ICICI077536,37289,4508643128899644,BRONZE,1/8/2024,ONLINE,16/07/2020,23:39:19,CREDIT,Beška,19.203.164.25,SUCCESS
a57569a5-8b37-4429-ac60-30c052fdb326,SBI,93-6990817,Etti,Coope,SBI00053096,65-6671978,Ailina,SBI00065817,90545,3588779863574268,GOLD,9/18/2022,POS,17/01/2020,11:19:27,DEBIT,Bollnäs,194.80.67.44,SUCCESS
17c2d736-28da-4aee-846d-3c24a990cf4c,CITY,05-5883592,Twila,Dwyr,CITY0023914,63-1883749,Miltie,CITY0068750,25118,5007666735049645,GOLD,11/17/2021,BANK,13/07/2020,6:42:45,CREDIT,Karantaba,36.119.148.196,SUCCESS
1aa042e5-8c59-400b-8839-cf23d7d4ce23,SBI,78-7210192,Harrison,Campe,SBI00022225,89-9466093,Stephine,SBI00058006,14573,3578526362487027,SILVER,5/8/2022,POS,22/12/2019,4:34:53,DEBIT,Srednebelaya,196.59.189.132,SUCCESS
d2fba38e-0c6e-4d8f-abe0-53cffb737c3f,KOTAK,19-9743540,Verine,Bratch,KOTAK036637,22-8818465,Jana,KOTAK079601,48776,3558857941844527,GOLD,12/1/2023,POS,03/08/2020,20:17:50,CREDIT,Butel,110.210.211.237,SUCCESS
3baf357b-00cd-4247-a39d-8e44ab84ea20,CITY,67-1852937,Aguistin,Devons,CITY0022715,03-7391003,Beckie,CITY0085689,91206,5439681510759621,PLATINUM,6/10/2022,POS,07/10/2019,12:24:24,CREDIT,Lazaro Cardenas,100.117.49.211,SUCCESS
11f4473d-9f01-45e7-8d0e-dbd3ac734639,ICICI,20-6539987,Mitchael,Gorrie,ICICI044352,40-1070389,Christean,ICICI058264,16507,5048372969403886,BRONZE,2/10/2025,POS,03/11/2019,6:12:17,DEBIT,Khvorostyanka,240.246.241.114,SUCCESS
63bc5bbc-af07-467e-bb93-4454957161a4,SBI,30-5662923,Franky,Blencoe,SBI00013675,00-7029660,Ezequiel,SBI00065482,7223,4844289357915470,SILVER,7/15/2026,BANK,18/11/2019,7:14:04,CREDIT,Nakuru,152.243.63.200,SUCCESS
4be91bf0-6657-4013-ba75-8341ac0df301,CITY,56-7563990,Mal,Levi,CITY0010638,13-5819149,Torr,CITY0080966,95555,3531365565798138,SILVER,11/26/2021,ONLINE,01/11/2019,10:36:57,CREDIT,Orocué,77.183.44.119,SUCCESS
80a57fd3-e647-4dd5-b1cf-b415b281c976,ICICI,19-1478905,Dareen,Pherps,ICICI052541,84-5419896,Andra,ICICI069333,53223,4026070848707779,GOLD,8/7/2027,BANK,23/06/2019,17:31:35,CREDIT,Kasese,73.196.23.190,FAILED
5c8f0aae-2cb6-4062-a8a0-9a3b493d0461,KOTAK,12-5418346,Kevin,Vasechkin,KOTAK039266,70-3677837,Claudia,KOTAK078979,20694,560223642931314945,BRONZE,5/19/2022,BANK,10/07/2020,17:10:41,CREDIT,Dawe,154.67.58.78,SUCCESS
5ffe221a-8dd4-443e-8c87-dcc0ad759cbc,SBI,58-6276742,Myranda,Brient,SBI00044761,72-3322556,Bethina,SBI00056443,12742,3542914991208498,SILVER,10/31/2021,BANK,26/12/2019,6:55:11,DEBIT,Buyant,54.53.166.13,SUCCESS
30b99eb2-07d3-4ebe-a13f-0d3db53c9542,KOTAK,24-9432467,Keefe,Toulson,KOTAK022959,81-8763657,Rochette,KOTAK055590,31187,3551045643188727,PLATINUM,5/21/2027,POS,16/09/2019,0:23:59,DEBIT,Loudi,0.17.179.22,SUCCESS
ddf953ac-d7b4-40a1-b4a2-ea3356df4281,HDFC,84-4654189,Devlin,Standring,HDFC0018515,29-8132997,Lalo,HDFC0089404,62791,3561321693892056,SILVER,7/21/2026,BANK,05/11/2019,16:52:32,CREDIT,Dado,68.82.59.249,SUCCESS
90c72849-75cb-4da3-abd0-d592d187bf33,SBI,12-9082262,Whitby,Bernardy,SBI00030685,20-4966289,Shurlocke,SBI00062481,87196,5335257731197373,GOLD,5/17/2025,ONLINE,01/08/2020,6:46:07,DEBIT,Isidro Fabela,66.140.22.78,SUCCESS
399c3039-d6c6-487e-ac33-144572348f94,ICICI,04-1489687,Garik,Wesley,ICICI030575,56-6344490,Bernardina,ICICI073126,33994,6385736748038164,BRONZE,2/2/2022,BANK,09/02/2020,6:22:33,CREDIT,Sobral,169.110.218.255,SUCCESS
5a35cb0f-e1ec-4e7f-8859-676fefef56d4,SBI,01-3620778,Jolie,Hambidge,SBI00012676,36-3375438,Douglass,SBI00088160,33747,3565085380915480,BRONZE,4/25/2022,POS,26/09/2019,22:47:28,CREDIT,Saint-Quentin,101.64.83.189,SUCCESS
d05654ea-31b5-40ae-a524-e63343bdbaff,HDFC,82-4191411,Marshal,Phillcock,HDFC0029301,26-8627133,Shay,HDFC0061783,39312,3579468664488875,SILVER,1/9/2023,POS,09/09/2020,10:50:45,DEBIT,Petrovskoye,190.53.171.245,FAILED
b6cffa7b-68a5-43ae-97a7-aa700403af4a,CITY,92-7547989,Rora,Plowright,CITY0030463,98-3940010,Amara,CITY0070009,73433,201516072876271,SILVER,7/14/2027,ONLINE,24/04/2020,5:08:08,DEBIT,Munkedal,186.242.184.26,SUCCESS
049c5f5b-ecf2-4ab6-86b3-01649da386cd,ICICI,37-8692036,Ernst,Gilders,ICICI018532,48-9112465,Rosanne,ICICI066691,78322,3556235974757563,SILVER,9/15/2025,BANK,19/06/2020,20:38:08,DEBIT,Ust’-Izhora,239.142.132.246,SUCCESS
01011b2a-0ee4-44e1-8ac8-3cc9bd473782,KOTAK,28-8208271,Penelope,Rosenbusch,KOTAK032325,35-3679173,Ladonna,KOTAK075808,50852,5402078475101696,BRONZE,4/24/2026,POS,15/07/2019,0:42:12,DEBIT,Curumaní,169.189.48.108,SUCCESS
0a8548d8-bb5a-4bf6-91e6-0728f0fe31ab,KOTAK,69-4363204,Jacinda,Strephan,KOTAK026665,84-6844049,Melissa,KOTAK058602,85094,201954970145095,GOLD,5/24/2022,ONLINE,15/10/2019,14:21:25,CREDIT,H̱olon,113.216.35.255,SUCCESS
ff79b923-7aec-4710-891b-6692c224fa0f,HDFC,85-5718664,Nils,Showen,HDFC0039183,36-3248704,Tallou,HDFC0098481,19871,5048379461288574,SILVER,6/4/2022,ONLINE,27/01/2020,19:31:29,CREDIT,Anguil,201.146.216.200,SUCCESS
5f9500a6-08f0-449f-a308-d88a727f765d,SBI,50-0253009,Lamont,Reisin,SBI00017115,15-7174820,Patin,SBI00091164,62541,633110334749394365,SILVER,12/7/2024,POS,13/12/2019,14:19:09,CREDIT,Libas,76.234.249.48,SUCCESS
52a6149a-4f1c-4820-92f0-fd41bb471a75,SBI,01-8678674,Milena,Pavluk,SBI00023448,01-1653747,Gavan,SBI00083164,67153,3579495146908196,PLATINUM,7/26/2024,ONLINE,11/09/2019,4:48:10,DEBIT,Espinosa,63.116.98.16,FAILED
ef804a12-567e-4623-a9ac-109cc7731d7a,ICICI,78-6677735,Corrina,Blinder,ICICI051082,73-1028318,Richard,ICICI075965,831,3574747406633251,BRONZE,11/26/2021,POS,02/05/2020,20:56:49,CREDIT,Tomé Açu,62.192.32.34,SUCCESS
45052a04-9321-450a-a74a-785ec5d10f44,SBI,61-6635576,Conchita,Kincla,SBI00033901,16-0176385,Galina,SBI00095168,60749,201972820189170,GOLD,11/30/2026,BANK,30/07/2019,5:27:49,DEBIT,San Simon,92.211.139.216,SUCCESS
3417e975-96bf-4d4d-920a-d8cf59bd3fdc,SBI,90-2264850,Cody,Rampton,SBI00050422,67-1718649,Giana,SBI00080064,57714,3565180631339851,GOLD,8/1/2023,POS,27/04/2020,22:29:20,CREDIT,Naagas,11.215.35.55,SUCCESS
be3b69e1-c39f-4d13-80e2-856220987452,SBI,74-6700261,Felice,Frow,SBI00034896,22-0584795,Gabriele,SBI00088905,31563,30515931669833,SILVER,9/18/2025,POS,13/04/2020,19:46:39,DEBIT,Moryń,66.48.7.251,SUCCESS
10c63993-f690-45b6-a596-e12e3d191ff5,HDFC,96-9210777,Boyce,Coppo,HDFC0040925,60-7451805,Lonnard,HDFC0058983,10635,3567098113512308,SILVER,1/13/2022,POS,05/08/2020,21:26:52,DEBIT,Tambopata,40.191.121.8,SUCCESS
aa838595-e30c-4bd5-9e82-21839e2cdb28,KOTAK,31-4399958,Shadow,Albutt,KOTAK023714,19-8410270,Janeen,KOTAK087871,59330,3570217409227869,BRONZE,11/20/2026,ONLINE,20/11/2019,11:36:43,DEBIT,Yangp'yŏng,164.248.243.205,FAILED
18497147-25cb-4c86-b59e-801f7e821742,HDFC,31-0781291,Quincey,Makeswell,HDFC0034859,42-4559489,Parrnell,HDFC0056201,26891,3531415518348240,PLATINUM,4/6/2027,BANK,01/08/2019,21:17:55,DEBIT,Helong,91.79.213.107,SUCCESS
2b42cd8a-7444-4324-91af-49f9b0263e28,SBI,39-8537445,Tamar,Chrstine,SBI00033216,71-4635422,Allegra,SBI00076968,2555,372301532761097,GOLD,11/4/2025,POS,26/07/2019,8:41:32,DEBIT,Kenarilang,142.241.227.80,SUCCESS
059fc3bc-df0d-4725-9f31-305402d3abf1,ICICI,17-2390083,Emilee,Rangeley,ICICI025794,77-5762588,Hazel,ICICI079777,60828,3562810218023444,BRONZE,12/14/2026,POS,22/07/2019,20:32:45,CREDIT,Madīnat Ḩamad,179.224.36.181,SUCCESS
90d31ee4-ef41-4473-8b01-d82fdafad1d5,HDFC,66-5468910,Kirby,Rudeforth,HDFC0047577,10-4317514,Iormina,HDFC0085275,35117,5602234140858495,BRONZE,11/12/2024,ONLINE,14/07/2019,5:46:41,DEBIT,Gramoteino,215.75.196.24,SUCCESS
58f0aaf6-272c-4f86-af88-166d2a84b2a2,HDFC,08-8549197,Audra,Gorner,HDFC0036847,88-1473190,Laurianne,HDFC0071344,80731,5602237850869936410,GOLD,4/12/2025,POS,14/02/2020,2:54:18,DEBIT,Chester,84.22.144.74,SUCCESS
4f28c4ec-5033-41ad-bc1f-d0fefc2956af,KOTAK,79-5236692,Nessi,Caillou,KOTAK042789,78-3513642,Sherrie,KOTAK072038,29638,3559011244887309,PLATINUM,9/12/2022,BANK,10/06/2020,16:25:47,CREDIT,Yiánnouli,189.105.248.134,SUCCESS
1ae4eb3e-6a2a-43ee-be29-d9200c5e1421,HDFC,72-8784141,Asia,Benkhe,HDFC0052854,39-1124121,Allina,HDFC0089694,57303,3585753472903385,GOLD,9/22/2026,BANK,14/07/2020,10:52:19,DEBIT,Majin,125.125.205.235,SUCCESS
71342c66-2ef7-49c7-bf43-e447357eb795,KOTAK,21-1115244,Rickard,Kirvin,KOTAK038683,67-7889083,Franciskus,KOTAK075387,8085,374622393723019,PLATINUM,3/11/2022,POS,20/11/2019,1:28:25,CREDIT,Romny,55.134.194.78,SUCCESS
baad3172-2451-438e-9496-5ee9b66b7d27,CITY,35-3807881,Lucretia,McAmish,CITY0035207,09-7903560,Ardra,CITY0082498,89144,3536348480129048,BRONZE,8/5/2027,POS,03/06/2020,17:12:21,CREDIT,Piteå,194.237.217.176,SUCCESS
fb8c545d-aab9-4922-ab12-fab5b5ace9e9,ICICI,21-6067123,Kay,MacDermand,ICICI012469,73-6468445,Bibbie,ICICI098818,84893,3561557189497559,GOLD,3/15/2023,POS,09/01/2020,9:18:57,CREDIT,Qianxu Zhen,110.15.174.194,SUCCESS
a5ef38e9-3c81-49c1-9aa5-8e2bbb602a79,KOTAK,22-9696823,Freida,Winstone,KOTAK031248,30-6767917,Emilia,KOTAK077228,12855,560225643182900687,PLATINUM,5/5/2026,BANK,18/01/2020,10:49:07,CREDIT,Heshan,254.211.99.8,SUCCESS
fdf81564-4e4f-499b-b0c8-8d44be4e3254,HDFC,36-5040944,Amalee,Thomasen,HDFC0017591,90-8382762,Meris,HDFC0096728,43024,6762016940705513776,GOLD,11/23/2024,POS,29/03/2020,7:12:54,CREDIT,Dacun,235.111.80.80,SUCCESS
4b986a72-60a6-4b70-a834-be72092405da,ICICI,60-8949775,Lou,Thyng,ICICI037256,01-6631607,Jennifer,ICICI069414,30447,6374505632564053,SILVER,10/17/2024,BANK,17/02/2020,13:43:01,DEBIT,Tanay,31.38.98.161,SUCCESS
836f5a05-0201-476d-9a29-b967bd3380b4,CITY,43-6674468,Colly,Mannock,CITY0028104,20-9810398,Carmencita,CITY0076551,66076,3544673422491127,BRONZE,5/31/2024,ONLINE,29/08/2020,23:32:21,CREDIT,Pirogovo,65.60.252.55,SUCCESS
90fc9822-0fb5-4a4b-9403-8dc2a4304d24,CITY,46-1592357,Petunia,Kornacki,CITY0016490,95-1304627,Marianna,CITY0096665,8176,3579119375794255,BRONZE,8/13/2022,BANK,19/08/2019,10:39:10,CREDIT,Sanrao,233.202.75.119,SUCCESS
1d8818b8-2220-42ec-94f4-30426a7468e8,ICICI,37-1003281,Roseanna,Day,ICICI047218,18-5240211,Tobey,ICICI094949,49396,561022544261395075,PLATINUM,4/8/2024,BANK,30/09/2019,23:43:27,DEBIT,Calvário,121.90.143.40,SUCCESS
dbe4b0d0-6434-4e17-99f9-8061462c25c8,ICICI,57-2854840,Vannie,Prisk,ICICI055339,95-0604107,Janith,ICICI099252,40251,201629322770267,GOLD,5/31/2026,ONLINE,20/08/2019,2:05:01,CREDIT,Sulmierzyce,249.46.130.206,SUCCESS
078b6d1f-7665-45ec-8c0f-e41edf6e0579,SBI,82-1555271,Boonie,Merfin,SBI00014416,30-7950802,Elli,SBI00063788,45273,3583611706951434,SILVER,3/20/2025,ONLINE,24/06/2019,22:40:46,DEBIT,Murmashi,64.119.144.20,FAILED
465d50ac-30d0-4c9a-bd7e-5c332b0e5141,CITY,13-5419012,Othilia,Walford,CITY0032394,54-6860959,Sarge,CITY0093957,49736,3587787641127342,SILVER,12/18/2025,ONLINE,06/10/2019,14:33:20,CREDIT,Nueva Esperanza,140.193.130.201,SUCCESS
5c764e50-7571-43d7-a8f9-a7028788ad65,SBI,84-2767614,Zulema,Cowwell,SBI00025431,01-2425866,Catrina,SBI00059911,7858,6706590314694773,PLATINUM,2/25/2025,ONLINE,16/11/2019,9:05:24,DEBIT,Tópaga,6.92.80.220,SUCCESS
75c3a031-8365-4567-8074-b033856369c3,SBI,46-7492310,Jaquelin,Denham,SBI00044812,18-0412292,Rouvin,SBI00065716,40976,3566492476831424,GOLD,3/26/2026,ONLINE,20/06/2019,3:17:00,CREDIT,Taitung City,110.154.48.165,SUCCESS
b25b3d6f-28a4-4a18-ab2c-731e2d92707d,ICICI,52-0570372,Leeland,Klausen,ICICI033608,69-6997594,Janenna,ICICI072628,90037,3583531887770884,PLATINUM,5/26/2027,BANK,26/06/2020,8:38:31,DEBIT,Fujiayan,227.129.190.167,SUCCESS
fbf65452-748f-4b0f-95f4-258f9501b22e,KOTAK,92-6903288,Kikelia,Sparry,KOTAK012122,98-9134039,Lorri,KOTAK073305,44119,5602247933002071,GOLD,9/19/2024,POS,01/11/2019,8:32:13,CREDIT,Patambuco,48.182.251.153,SUCCESS
b7971aa6-2dee-43d1-a779-3115c025ce0b,HDFC,87-4872064,Rhiamon,Oldrey,HDFC0016815,70-7236732,Christie,HDFC0097855,14102,5602240799447043,BRONZE,12/18/2026,BANK,06/12/2019,2:20:59,CREDIT,Łopuszno,238.171.41.122,SUCCESS
709201dc-db25-45dc-9a35-ac5b91af5f9f,ICICI,10-4638048,Montague,Beggini,ICICI013252,41-8271692,Trumaine,ICICI091137,32064,201855361459468,BRONZE,7/22/2026,POS,23/05/2020,15:16:31,DEBIT,Bibai,96.89.42.133,SUCCESS
4b5998dd-d721-4580-8e35-823af0a3cfa0,CITY,87-5878321,Mahalia,Domesday,CITY0037583,84-4901360,Elyse,CITY0078397,59986,5007661986841360,SILVER,6/15/2023,ONLINE,25/08/2020,13:22:23,DEBIT,Aserrío de Gariché,8.144.35.84,SUCCESS
6dc29c76-b0ae-48d4-9cc2-8d168925e617,HDFC,37-0229698,Linnell,Blacksland,HDFC0048039,76-4771839,Aldric,HDFC0089676,63191,3578167658696821,GOLD,4/8/2027,BANK,13/02/2020,11:28:42,CREDIT,Rondonópolis,35.157.231.67,SUCCESS
5d4c7bea-56eb-4e15-bae0-d9782722ac23,KOTAK,89-0577829,Normand,Train,KOTAK025417,17-3892730,Max,KOTAK063752,4147,4041597575695,PLATINUM,8/10/2027,POS,12/03/2020,20:18:39,CREDIT,Kirkton,244.62.21.73,SUCCESS
8243249c-3f2e-46b3-af29-ddcdafe8e166,SBI,15-9951733,Bryce,Sanches,SBI00044965,84-1746659,Hubey,SBI00076991,72841,5602222378215009,SILVER,10/5/2021,POS,06/06/2020,4:12:46,DEBIT,Borgustanskaya,133.17.15.121,SUCCESS
8fd997fa-6fc6-4348-be29-d173c9967bc5,ICICI,98-0521707,Carmel,Morecomb,ICICI049261,81-5662900,Sly,ICICI079077,80657,374622584862899,GOLD,9/14/2023,BANK,15/02/2020,12:51:40,CREDIT,Bačka Topola,135.58.86.252,SUCCESS
757c1585-7797-4832-8120-cdad1812e58d,KOTAK,51-2524752,Grenville,Wallwood,KOTAK033596,82-8462526,Wendel,KOTAK085081,61780,3567620229088301,PLATINUM,6/21/2026,BANK,21/11/2019,7:49:27,CREDIT,Ovalle,153.81.173.120,SUCCESS
a46b72f5-aca0-4ecb-b47e-1be5ebaabd9d,HDFC,12-8227072,Jaynell,Hundall,HDFC0011068,63-2045310,Chelsae,HDFC0068734,10512,6706663442196507592,GOLD,9/1/2027,ONLINE,08/09/2020,4:09:05,DEBIT,Dagar,87.15.99.57,FAILED
56c2d562-fda9-4111-bd5c-6d447a6f97c7,KOTAK,98-1112677,Carley,Gilley,KOTAK055193,56-9268033,Chico,KOTAK077221,56100,5210499036485422,BRONZE,4/10/2027,POS,01/08/2020,22:03:46,CREDIT,Manaoag,47.237.47.54,SUCCESS
727fc42d-42bd-4b32-b89f-b90fc32bb0e9,ICICI,00-9199855,Hervey,Limrick,ICICI025728,26-9843006,Thacher,ICICI057763,72050,3555241623602540,SILVER,1/30/2025,BANK,29/10/2019,16:30:16,DEBIT,Eisen,166.202.97.173,SUCCESS
87920b28-45bf-42d4-bb31-5a7c7466be12,ICICI,23-6951042,Sissy,Peplow,ICICI019666,01-5015143,Alric,ICICI079458,76723,3581831462537928,PLATINUM,5/2/2027,POS,24/01/2020,19:12:14,DEBIT,Bassar,57.62.238.119,SUCCESS
08ed28e9-70ee-49c9-8830-2e72a7c41c41,KOTAK,64-7465102,Averil,Lilburn,KOTAK045430,57-0460492,Aldrich,KOTAK063314,61407,490576970546754012,BRONZE,3/7/2026,BANK,17/05/2020,18:22:59,DEBIT,P’rimorsk’oe,104.241.146.228,SUCCESS
2244c161-9acd-4444-95bc-a356681c8ff5,KOTAK,61-8801241,Felicity,Vaudin,KOTAK010855,84-8769803,Dale,KOTAK080170,39564,6759717035857324,GOLD,10/1/2021,POS,08/11/2019,6:46:41,CREDIT,Biggar,131.210.145.235,SUCCESS
6611a390-92e4-47e0-85e2-ebf120541d09,KOTAK,59-5689103,Chicky,Swinn,KOTAK038921,59-2884445,Germaine,KOTAK092593,22330,4026683759469146,SILVER,8/2/2024,ONLINE,10/08/2019,6:14:36,CREDIT,Tuncheng,116.126.43.163,SUCCESS
991c3c4b-fef8-46d1-866b-893a98988270,ICICI,82-7111152,Halie,Boutton,ICICI011332,73-1525451,Delcina,ICICI099174,24089,3571798191567884,SILVER,10/22/2023,ONLINE,31/12/2019,3:32:32,DEBIT,Uryupinsk,180.179.211.183,SUCCESS
b5052c9d-814c-4c0d-863d-1cbef74a55e8,HDFC,01-7455636,Luke,Hickisson,HDFC0037849,44-7929885,Phyllida,HDFC0097510,49037,30378868594197,SILVER,1/6/2025,ONLINE,05/07/2019,6:16:30,CREDIT,Saint John’s,68.167.232.3,SUCCESS
135adaaa-3f50-41e1-a459-7f51a9c0e3fe,SBI,84-9383424,Cyb,Couves,SBI00018895,20-3165582,Gordan,SBI00088158,86957,374622207366054,BRONZE,10/26/2025,ONLINE,11/09/2020,13:29:36,CREDIT,Maimará,71.217.201.134,SUCCESS
31fb18ed-1f9a-4ee5-a446-6b669e1a4873,ICICI,76-9219206,Alexia,Madsen,ICICI016905,31-4669081,Maryann,ICICI099995,33165,5245560517477748,BRONZE,11/9/2022,ONLINE,16/03/2020,14:21:48,DEBIT,Santa Catarina Ixtahuacán,149.225.216.57,SUCCESS
afac9e70-75ea-4f99-8a6f-c342a7124079,CITY,70-1265834,Thadeus,Roggero,CITY0035986,71-3747933,Renado,CITY0087754,13442,6371473807209249,PLATINUM,10/22/2025,POS,04/08/2020,0:39:23,DEBIT,Temorlorong,189.127.238.227,SUCCESS
14d3c5ad-830a-4e4a-a76e-cba957f06d9d,HDFC,74-7040961,Forbes,Widdop,HDFC0036774,89-0883323,Leon,HDFC0058147,3814,4041596393993225,GOLD,1/10/2024,BANK,07/06/2020,8:54:20,DEBIT,Jorong,165.168.190.87,SUCCESS
753f2a53-e68a-4f6f-b878-89bdd50fe612,KOTAK,74-8744358,Ira,Probert,KOTAK016700,61-9775320,Cyb,KOTAK082153,10741,5190910147114051,BRONZE,10/28/2022,ONLINE,08/01/2020,8:09:12,DEBIT,Candijay,191.187.180.178,SUCCESS
f6aa6675-fb6e-4026-b5f9-0933cbba601b,ICICI,61-6110906,Willy,Heck,ICICI022037,89-3972950,Albie,ICICI081370,9089,5406115979049793,SILVER,4/9/2027,ONLINE,31/05/2020,3:23:37,DEBIT,Quthing,82.38.229.200,SUCCESS
dc225186-70ad-472f-9c9b-3141f472905f,SBI,78-9578599,Sarene,Persey,SBI00035364,96-7880225,Jolee,SBI00096161,28122,3535400644812059,PLATINUM,7/15/2026,BANK,28/09/2019,6:35:17,CREDIT,Tân An,238.52.240.20,SUCCESS
05c9bedb-85f3-49c6-97cc-970ee73d3d84,CITY,44-2044832,Leonardo,Piesold,CITY0032163,98-3720847,Tobias,CITY0079901,62725,4041375811481232,BRONZE,12/2/2025,POS,15/07/2019,1:20:19,CREDIT,San Salvador de Jujuy,5.150.207.36,SUCCESS
b75224bd-2880-45bb-b34c-552aa494c38e,KOTAK,36-7575924,Bel,Harrad,KOTAK026062,54-6038386,Heath,KOTAK082808,5496,3586750522345079,GOLD,8/13/2023,ONLINE,27/05/2020,0:07:27,CREDIT,Ágios Týchon,48.154.57.179,SUCCESS
9e3628b7-22eb-4606-a535-f4f9b1915a59,ICICI,88-0245304,Zora,Charity,ICICI041185,68-8418240,Trixy,ICICI095331,66917,30411961875740,SILVER,10/6/2021,ONLINE,28/08/2019,13:37:40,DEBIT,Buenavista,137.169.249.158,SUCCESS
957a7505-eecc-4d62-b567-ff7a0d888a70,ICICI,89-2283934,Peyter,Buckby,ICICI053856,51-7997808,Valma,ICICI078510,5261,5602253477667766,BRONZE,10/14/2025,POS,26/05/2020,13:01:41,DEBIT,Nanxindian,41.246.184.143,SUCCESS
0a176915-823b-4674-bad5-9e1919be1c5c,ICICI,21-9818180,Zitella,Pimlott,ICICI012233,21-3519159,Ainsley,ICICI088486,23620,3585768305389750,GOLD,1/4/2027,POS,22/07/2020,22:17:06,CREDIT,Bagroy,182.244.124.153,SUCCESS
dee84e58-60ae-4acf-a872-cf2871588a9f,KOTAK,99-8567044,Valma,Dayborne,KOTAK019433,92-5988490,Melly,KOTAK063311,84622,3575147071113250,GOLD,1/25/2027,ONLINE,08/04/2020,23:47:57,DEBIT,Verona,216.17.205.52,SUCCESS
98020f50-2daf-4c4e-9e67-36ba386a376c,HDFC,05-0882568,Sergio,Trusdale,HDFC0038499,85-7724821,Talia,HDFC0073464,72866,4905989827404460,BRONZE,4/13/2027,ONLINE,10/11/2019,15:10:38,CREDIT,Batuidu,233.242.162.145,SUCCESS
620dc293-8b7e-42f1-8b1a-d5c5e86b171c,SBI,17-4848802,Lothaire,Arnison,SBI00012609,00-8907383,Ranique,SBI00080850,51728,3534749740092698,GOLD,1/28/2023,ONLINE,29/02/2020,23:26:50,CREDIT,Halmstad,32.208.17.133,SUCCESS
cf8dff8d-3f77-42e4-a7c8-3c6880a8dc4c,KOTAK,84-9696782,Adams,Marchelli,KOTAK038952,82-1316688,Dulce,KOTAK071896,83075,3534909394395892,BRONZE,5/17/2022,ONLINE,13/02/2020,6:34:15,CREDIT,Lautoka,230.92.255.125,SUCCESS
98c05736-6def-4c4a-8581-3557f667f94e,CITY,59-9478474,Roanne,Lanceley,CITY0045514,85-1618414,Debera,CITY0074036,71377,6331102123932395,SILVER,6/4/2026,POS,07/05/2020,13:46:07,CREDIT,Jeziora Wielkie,205.114.32.53,SUCCESS
dff6bb30-b0b7-4d06-97b1-65ec7444668b,SBI,58-6834859,Welch,Mathew,SBI00024274,69-7861546,Kerrill,SBI00098484,42679,30522016553593,PLATINUM,2/3/2023,BANK,05/02/2020,23:02:14,CREDIT,Shuanghe,105.249.52.45,SUCCESS
4f779bf9-2ad8-43d8-9314-8e6f40a32b72,KOTAK,76-8844635,Sigvard,Mayer,KOTAK015163,66-8924727,Sydelle,KOTAK097303,6219,3580473081949167,GOLD,4/17/2024,ONLINE,20/04/2020,16:03:58,DEBIT,Paraisópolis,148.161.39.221,SUCCESS
0f399bb0-edf1-48fc-9806-24039a9f5614,KOTAK,06-1668447,Giulietta,Blouet,KOTAK011842,52-7155103,Kassey,KOTAK097050,214,5002351828005458,SILVER,1/14/2025,POS,12/08/2019,20:26:05,DEBIT,Lugang,45.4.42.175,SUCCESS
dbcfc3cf-e2f4-45dd-8ec6-5e2c5b9130ef,KOTAK,39-3709095,Wyatt,Ciobutaru,KOTAK033457,74-7296892,Ursola,KOTAK089604,84795,5010121972054937,SILVER,1/3/2023,ONLINE,12/04/2020,8:36:45,CREDIT,Putrajaya,137.255.179.127,SUCCESS
c54f66a6-93d2-4516-be00-b163d0cd6da0,HDFC,65-0000396,Brien,Cubberley,HDFC0032346,19-6849781,Taryn,HDFC0095009,29006,5007665618950010,PLATINUM,3/3/2023,POS,24/07/2019,9:04:08,CREDIT,Odessa,152.137.123.121,SUCCESS
79badf81-434f-4c83-a95d-e006d0eedc71,SBI,51-4417424,Henka,Loraine,SBI00041798,90-2562394,Shep,SBI00079001,43613,30453213124469,PLATINUM,7/13/2022,POS,14/04/2020,23:23:11,DEBIT,Rangxi,229.108.131.160,SUCCESS
7a8dbf9c-00ef-40d5-97b1-6f66eb34d966,ICICI,01-0684093,Harrie,Avramow,ICICI035980,19-9726259,Lindsey,ICICI093242,82854,58935655950132943,SILVER,11/21/2026,ONLINE,04/09/2020,19:29:05,CREDIT,‘Ābūd,248.245.132.194,SUCCESS
31e81990-6a5c-4394-979d-5bc5a84083d7,CITY,78-5393451,Jayme,Gotobed,CITY0046830,71-5395080,Jacintha,CITY0061374,17666,3557816305698557,BRONZE,3/17/2022,ONLINE,12/10/2019,14:06:27,DEBIT,Arendal,236.139.28.156,SUCCESS
b669b21b-1cc2-4a06-ae8e-d5b7322112d5,SBI,55-6684773,Malinda,Valentin,SBI00049350,54-2665267,Fabe,SBI00089118,2209,4844763674500025,GOLD,12/3/2024,POS,01/08/2020,2:55:53,DEBIT,Kankara,15.239.148.46,SUCCESS
